bill_id,date,chamber,sequence,action
1996161,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 460."
1996161,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 468."
1996161,2025-03-11,Senate,3,Referred to Ways and Means. S.J. 480.
1996161,2025-03-17,Senate,4,"Subcommittee: Bousselot, Bisignano, and Green. S.J. 552."
1996161,2025-03-31,Senate,5,Subcommittee Meeting: 04/01/2025 11:00AM Room 217 Conference Room.
1996161,2025-04-01,Senate,6,Subcommittee recommends amendment and passage.
1996161,2025-04-22,Senate,7,"Committee report approving bill, renumbered as SF 639. S.J. 860."
1996154,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 460."
1996154,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 473."
1996154,2025-03-24,Senate,3,Fiscal note.
1996154,2025-03-24,Senate,4,"Passed Senate, yeas 34, nays 15. S.J. 617."
1996154,2025-03-24,Senate,5,Immediate message. S.J. 619.
1996154,2025-03-24,House,6,Message from Senate. H.J. 777.
1996154,2025-03-24,House,7,"Read first time, referred to Judiciary. H.J. 789."
1996080,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 460."
1996080,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 468."
1996080,2025-03-25,Senate,3,Deferred. S.J. 629.
1996080,2025-03-25,Senate,4,"Amendment S-3053 filed, adopted. S.J. 636."
1996080,2025-03-25,Senate,5,"Amendment S-3052 filed, ruled out of order. S.J. 636."
1996080,2025-03-25,Senate,6,"Passed Senate, yeas 47, nays 1. S.J. 636."
1996080,2025-03-25,Senate,7,Immediate message. S.J. 637.
1996080,2025-03-25,House,8,Message from Senate. H.J. 810.
1996080,2025-03-26,House,9,"Read first time, referred to Commerce. H.J. 816."
1996080,2025-03-27,House,10,"Subcommittee: Wills, J., Nordman and Zabner. H.J. 868."
1996080,2025-03-31,House,11,Subcommittee Meeting: 04/01/2025 12:30PM RM 304.
1996080,2025-04-01,House,12,Subcommittee recommends passage.
1996080,2025-04-02,House,13,"Committee report, recommending passage. H.J. 883."
1996080,2025-04-02,House,14,"Committee vote: Yeas, 19. Nays, 0. Excused, 3. H.J. 883."
1996080,2025-04-02,House,15,Placed on calendar. H.J. 883.
1996080,2025-04-10,House,16,Placed on calendar under unfinished business. H.J. 928.
1996080,2025-05-15,House,17,Rereferred to Commerce. H.J. 1222.
1996080,2026-01-29,House,18,"Subcommittee: Wills, J., Lawler and Zabner. H.J. 178."
1996080,2026-02-03,House,19,Subcommittee Meeting: 02/04/2026 7:45AM House Lounge.
1996080,2026-02-04,House,20,Subcommittee recommends passage.
1996080,2026-02-04,House,21,"Committee report, recommending passage. H.J. 229."
1996080,2026-02-04,House,22,"Committee vote: Yeas, 23. Nays, 0. Excused, 0. H.J. 229."
1996080,2026-02-06,House,23,Placed on calendar. H.J. 229.
1996276,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 460."
1996276,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 468."
1996276,2025-03-19,Senate,3,"Passed Senate, yeas 47, nays 0. S.J. 580."
1996276,2025-03-19,Senate,4,Immediate message. S.J. 581.
1996276,2025-03-19,House,5,Message from Senate. H.J. 723.
1996276,2025-03-19,House,6,"Read first time, referred to Commerce. H.J. 750."
1996276,2025-03-24,House,7,"Subcommittee: Lawler, Blom and Wilson. H.J. 791."
1996276,2025-03-24,House,8,Subcommittee Meeting: 03/27/2025 8:00AM RM 304.
1996276,2025-03-27,House,9,Subcommittee recommends passage.
1996276,2025-04-01,House,10,"Committee report, recommending passage. H.J. 877."
1996276,2025-04-01,House,11,"Committee vote: Yeas, 21. Nays, 0. Excused, 2. H.J. 877."
1996276,2025-04-01,House,12,Placed on calendar. H.J. 877.
1996276,2025-04-10,House,13,Placed on calendar under unfinished business. H.J. 928.
1996276,2025-04-17,House,14,Amendment H-1255 filed. H.J. 993.
1996276,2025-04-21,House,15,Amendment H-1255 adopted. H.J. 1008.
1996276,2025-04-21,House,16,"Passed House, yeas 91, nays 0. H.J. 1008."
1996276,2025-04-21,House,17,Immediate message. H.J. 1010.
1996276,2025-04-22,Senate,18,"Message from House, with amendment S-3121. S.J. 847."
1996276,2025-04-28,Senate,19,Senate concurred with S-3121. S.J. 911.
1996276,2025-04-28,Senate,20,"Passed Senate, yeas 49, nays 0. S.J. 911."
1996276,2025-04-28,Senate,21,Immediate message. S.J. 913.
1996276,2025-04-29,House,22,Message from Senate. H.J. 1076.
1996276,2025-05-06,Senate,23,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 942."
1996276,2025-05-06,Senate,24,Signed by Governor. S.J. 943.
1995981,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 460."
1995981,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 469."
1995981,2025-03-25,Senate,3,"Amendment S-3048 filed, adopted. S.J. 633."
1995981,2025-03-25,Senate,4,"Passed Senate, yeas 45, nays 4. S.J. 633."
1995981,2025-03-25,Senate,5,Immediate message. S.J. 636.
1995981,2025-03-25,House,6,Message from Senate. H.J. 809.
1995981,2025-03-26,House,7,"Read first time, referred to Ways and Means. H.J. 817."
1995981,2025-03-31,House,8,"Subcommittee: Johnson, C., Behn and Judge. H.J. 874."
1995981,2025-03-31,House,9,Subcommittee Meeting: 04/01/2025 12:00PM RM 102.
1995981,2025-04-01,House,10,Subcommittee recommends passage.
1995981,2025-04-02,House,11,"Committee report, recommending passage. H.J. 897."
1995981,2025-04-02,House,12,"Committee vote: Yeas, 24. Nays, 0. Excused, 1. H.J. 898."
1995981,2025-04-03,House,13,Placed on calendar. H.J. 898.
1995981,2025-04-10,House,14,Placed on calendar under unfinished business. H.J. 928.
1995981,2025-04-15,House,15,"Passed House, yeas 90, nays 4. H.J. 940."
1995981,2025-04-24,House,16,Explanation of vote. H.J. 1070.
1995981,2025-04-15,House,17,Immediate message. H.J. 945.
1995981,2025-04-15,Senate,18,Message from House. S.J. 799.
1995981,2025-04-25,Senate,19,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 917."
1995981,2025-04-25,Senate,20,Signed by Governor. S.J. 917.
1996072,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 461."
1996072,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 471."
1996072,2025-03-11,Senate,3,Referred to Appropriations. S.J. 480.
1996072,2025-03-12,Senate,4,"Subcommittee: Costello, Donahue, and Rowley. S.J. 507."
1996072,2025-03-18,Senate,5,Subcommittee Meeting: 03/18/2025 2:00PM Room 315.
1996072,2025-03-18,Senate,6,Subcommittee recommends passage.
1996072,2025-04-01,Senate,7,"Committee report approving bill, renumbered as SF 618. S.J. 674."
1995976,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 461."
1995976,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 474."
1995976,2025-06-16,Senate,3,Referred to Local Government. S.J. 1058.
1995976,2026-01-15,Senate,4,"Subcommittee: Webster, Quirmbach, and Sires. S.J. 107."
1995976,2026-01-21,Senate,5,Subcommittee Meeting: 01/22/2026 10:30AM Room G15.
1995976,2026-01-22,Senate,6,Subcommittee recommends passage.
1995976,2026-02-18,Senate,7,"Committee report approving bill, renumbered as SF 2376. S.J. 320."
1996055,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 461."
1996055,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 469."
1996055,2025-03-20,Senate,3,Attached to HF 879. S.J. 603.
1996055,2025-03-27,Senate,4,Fiscal note.
1996055,2025-04-03,Senate,5,Placed on calendar under unfinished business. S.J. 689.
1996055,2025-04-14,Senate,6,HF 879 substituted. S.J. 767.
1996055,2025-04-14,Senate,7,Withdrawn. S.J. 768.
1996458,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 461."
1996458,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 469."
1996458,2025-03-25,Senate,3,Amendment S-3051 filed. S.J. 642.
1996458,2025-06-16,Senate,4,Referred to Commerce. S.J. 1058.
1996458,2026-01-22,Senate,5,"Subcommittee: Dickey, Driscoll, and Weiner. S.J. 132."
1996458,2026-02-03,Senate,6,Subcommittee Meeting: 02/04/2026 8:30AM Room 315.
1996458,2026-02-04,Senate,7,Subcommittee recommends amendment and passage.
1996093,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 461."
1996093,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 474."
1996093,2025-03-26,Senate,3,"Passed Senate, yeas 43, nays 4. S.J. 652."
1996093,2025-03-26,Senate,4,Immediate message. S.J. 652.
1996093,2025-03-26,House,5,Message from Senate. H.J. 818.
1996093,2025-03-26,House,6,"Read first time, referred to Local Government. H.J. 851."
1996093,2025-03-31,House,7,"Subcommittee: Jones, Bloomingdale and Wichtendahl. H.J. 874."
1996093,2025-03-31,House,8,Subcommittee Meeting: 04/01/2025 8:15AM RM 102.
1996093,2025-04-01,House,9,Subcommittee recommends passage.
1996093,2025-04-01,House,10,"Committee report, recommending passage. H.J. 878."
1996093,2025-04-01,House,11,"Committee vote: Yeas, 19. Nays, 1. Excused, 1. H.J. 878."
1996093,2025-04-01,House,12,Placed on calendar. H.J. 878.
1996093,2025-04-10,House,13,Placed on calendar under unfinished business. H.J. 928.
1996093,2025-05-15,House,14,Rereferred to Local Government. H.J. 1222.
1996093,2026-02-19,House,15,"Subcommittee: Wheeler, Wichtendahl and Williams. H.J. 355."
1996093,2026-02-19,House,16,Subcommittee Meeting: 02/23/2026 4:00PM RM 103.
1996093,2026-02-23,House,17,Subcommittee recommends passage.
1923940,2025-01-16,Senate,1,"Introduced, referred to Education. S.J. 105."
1923940,2025-01-28,Senate,2,"Subcommittee: Rozenboom, Evans, and Winckler. S.J. 151."
1996106,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 461."
1996106,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 474."
1996106,2025-06-16,Senate,3,Referred to Local Government. S.J. 1058.
1996106,2026-01-13,Senate,4,"Subcommittee: Driscoll, Webster, and Weiner. S.J. 66."
1996106,2026-01-13,Senate,5,Subcommittee Meeting: 01/15/2026 12:30PM Room 217 Conference Room.
1996106,2026-01-15,Senate,6,Subcommittee recommends passage.
1996106,2026-01-29,Senate,7,"Committee report approving bill, renumbered as SF 2145. S.J. 174."
1996137,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 462."
1996137,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 471."
1996137,2025-06-16,Senate,3,Referred to Health and Human Services. S.J. 1058.
1996299,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 462."
1996299,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 472."
1996299,2025-03-11,Senate,3,Referred to Ways and Means. S.J. 480.
1996299,2025-03-17,Senate,4,"Subcommittee: Klimesh, Petersen, and Rowley. S.J. 552."
1996299,2025-03-18,Senate,5,"Subcommittee reassigned: Klimesh, Rowley, and Townsend. S.J. 567."
1996299,2025-03-18,Senate,6,Subcommittee Meeting: 03/19/2025 1:00PM Room 315.
1996299,2025-03-19,Senate,7,Subcommittee recommends amendment and passage.
1996299,2025-04-08,Senate,8,"Committee report approving bill, renumbered as SF 620. S.J. 736."
1996432,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 462."
1996432,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 473."
1996432,2025-03-18,Senate,3,"Amendment S-3026 filed, adopted. S.J. 563."
1996432,2025-03-18,Senate,4,"Passed Senate, yeas 48, nays 0. S.J. 563."
1996432,2025-03-18,Senate,5,Immediate message. S.J. 566.
1996432,2025-03-18,House,6,Message from Senate. H.J. 692.
1996432,2025-03-19,House,7,"Read first time, passed on file. H.J. 724."
1996432,2025-04-03,House,8,Placed on calendar under unfinished business. H.J. 894.
1996432,2025-04-21,House,9,Substituted for HF 163. H.J. 1004.
1996432,2025-04-21,House,10,"Passed House, yeas 91, nays 0. H.J. 1005."
1996432,2025-04-21,House,11,Immediate message. H.J. 1010.
1996432,2025-04-22,Senate,12,Message from House. S.J. 847.
1996432,2025-05-06,Senate,13,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 942."
1996432,2025-05-06,Senate,14,Signed by Governor. S.J. 943.
1996062,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 462."
1996062,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 470."
1996062,2025-06-16,Senate,3,Referred to Commerce. S.J. 1058.
1996062,2026-01-22,Senate,4,"Subcommittee: Webster, Knox, and Koelker. S.J. 132."
1996168,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 462."
1996168,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 470."
1996168,2025-03-11,Senate,3,Referred to Appropriations. S.J. 480.
1996168,2025-03-12,Senate,4,"Subcommittee: Bousselot, Knox, and Warme. S.J. 507."
1996168,2025-03-27,Senate,5,Subcommittee Meeting: 03/31/2025 1:30PM Senate Lounge.
1996168,2025-03-31,Senate,6,Subcommittee recommends passage.
1996372,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 463."
1996372,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 473."
1996372,2025-03-18,Senate,3,Referred to Ways and Means. S.J. 553.
1996372,2025-03-26,Senate,4,"Subcommittee: Rowley, Dotzler, and Sweeney. S.J. 653."
1996372,2025-04-08,Senate,5,Subcommittee Meeting: 04/09/2025 8:30AM Room 217 Conference Room.
1996372,2025-04-09,Senate,6,Subcommittee recommends amendment and passage.
1996372,2026-01-14,Senate,7,Referred to Judiciary. S.J. 69.
1996372,2026-01-21,Senate,8,"Subcommittee: Bousselot, Blake, and Schultz. S.J. 123."
1996372,2026-02-03,Senate,9,Subcommittee Meeting: 02/04/2026 10:30AM Room 315.
1996372,2026-02-04,Senate,10,Subcommittee recommends passage.
1996372,2026-02-23,Senate,11,"Committee report approving bill, renumbered as SF 2419. S.J. 368."
1996334,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 463."
1996334,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 470."
1996334,2025-03-20,Senate,3,Attached to HF 857. S.J. 603.
1996334,2025-04-03,Senate,4,Placed on calendar under unfinished business. S.J. 689.
1996334,2025-04-09,Senate,5,HF 857 substituted. S.J. 745.
1996334,2025-04-09,Senate,6,Withdrawn. S.J. 746.
1996087,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 463."
1996087,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 475."
1996087,2025-03-25,Senate,3,"Passed Senate, yeas 49, nays 0. S.J. 630."
1996087,2025-03-25,Senate,4,Immediate message. S.J. 636.
1996087,2025-03-25,House,5,Message from Senate. H.J. 809.
1996087,2025-03-26,House,6,"Read first time, passed on file. H.J. 817."
1996087,2025-04-03,House,7,Placed on calendar under unfinished business. H.J. 894.
1996087,2025-04-08,House,8,Substituted for HF 651. H.J. 907.
1996087,2025-04-08,House,9,"Passed House, yeas 88, nays 8. H.J. 907."
1996087,2025-04-24,House,10,Explanation of vote. H.J. 1069.
1996087,2025-04-08,House,11,Immediate message. H.J. 917.
1996087,2025-04-08,Senate,12,Message from House. S.J. 732.
1996087,2025-05-19,Senate,13,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 1050."
1996087,2025-06-06,Senate,14,Signed by Governor. S.J. 1052.
1996147,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 463."
1996147,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 475."
1996147,2025-03-11,Senate,3,Referred to Ways and Means. S.J. 480.
1996147,2025-03-17,Senate,4,"Subcommittee: Bousselot, Dawson, and Quirmbach. S.J. 552."
1996147,2025-03-25,Senate,5,Subcommittee Meeting: 03/26/2025 2:30PM Room 315.
1996147,2025-03-26,Senate,6,Subcommittee recommends passage.
1996147,2025-05-09,Senate,7,"Committee report approving bill, renumbered as SF 656. S.J. 956."
1923701,2025-01-16,Senate,1,"Introduced, referred to Ways and Means. S.J. 105."
1923701,2025-01-28,Senate,2,"Subcommittee: Driscoll, Bisignano, and Dawson. S.J. 151."
1923701,2025-03-03,Senate,3,"Subcommittee reassigned: Dawson, Bisignano, and Driscoll. S.J. 392."
1996483,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 463."
1996483,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 479."
1996483,2025-03-24,Senate,3,"Passed Senate, yeas 49, nays 0. S.J. 618."
1996483,2025-03-24,Senate,4,Immediate message. S.J. 619.
1996483,2025-03-24,House,5,Message from Senate. H.J. 777.
1996483,2025-03-24,House,6,"Read first time, referred to Commerce. H.J. 789."
1996483,2025-03-27,House,7,"Subcommittee: Wills, J., Bagniewski and Lundgren. H.J. 868."
1996483,2025-03-31,House,8,Subcommittee Meeting: 04/01/2025 12:00PM RM 304.
1996483,2025-04-01,House,9,Tabled until future meeting.
1996446,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 463."
1996446,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 475."
1996446,2025-03-11,Senate,3,Referred to Appropriations. S.J. 480.
1996446,2025-03-12,Senate,4,"Subcommittee: Kraayenbrink, Bousselot, and Knox. S.J. 507."
1996446,2025-03-19,Senate,5,Subcommittee Meeting: 03/20/2025 8:00AM Senate Lounge.
1996446,2025-03-20,Senate,6,Subcommittee recommends passage.
1996446,2025-04-02,Senate,7,"Committee report approving bill, renumbered as SF 619. S.J. 678."
1996182,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 464."
1996182,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 476."
1996182,2025-03-25,Senate,3,"Passed Senate, yeas 49, nays 0. S.J. 631."
1996182,2025-03-25,Senate,4,Immediate message. S.J. 636.
1996182,2025-03-25,House,5,Message from Senate. H.J. 809.
1996182,2025-03-26,House,6,"Read first time, passed on file. H.J. 817."
1996182,2025-04-03,House,7,Placed on calendar under unfinished business. H.J. 894.
1996182,2025-04-08,House,8,Substituted for HF 947. H.J. 911.
1996182,2025-04-08,House,9,"Passed House, yeas 89, nays 7. H.J. 911."
1996182,2025-04-24,House,10,Explanation of vote. H.J. 1069.
1996182,2025-04-08,House,11,Immediate message. H.J. 917.
1996182,2025-04-08,Senate,12,Message from House. S.J. 732.
1996182,2025-05-01,Senate,13,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 936."
1996182,2025-05-01,Senate,14,Signed by Governor. S.J. 938.
1996236,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 464."
1996236,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 478."
1996236,2025-03-24,Senate,3,"Amendment S-3040 filed, adopted. S.J. 619."
1996236,2025-03-24,Senate,4,"Passed Senate, yeas 49, nays 0. S.J. 619."
1996236,2025-03-24,Senate,5,Immediate message. S.J. 619.
1996236,2025-03-24,House,6,Message from Senate. H.J. 778.
1996236,2025-03-24,House,7,"Read first time, referred to Natural Resources. H.J. 789."
1996236,2025-03-25,House,8,"Subcommittee: Mommsen, Gearhart and Levin. H.J. 813."
1996236,2025-03-26,House,9,Subcommittee Meeting: 03/27/2025 8:00AM RM 102.
1996236,2025-03-27,House,10,Subcommittee recommends passage.
1996236,2025-04-01,House,11,"Committee vote: Yeas, 21. Nays, 0. H.J. 887."
1996236,2025-04-01,House,12,"Committee report, recommending passage. H.J. 887."
1996236,2025-04-02,House,13,Placed on calendar. H.J. 887.
1996236,2025-04-10,House,14,Placed on calendar under unfinished business. H.J. 928.
1996236,2025-04-24,House,15,Amendment H-1285 filed. H.J. 1071.
1996236,2025-05-12,House,16,Amendment H-1285 adopted. H.J. 1139.
1996236,2025-05-12,House,17,"Passed House, yeas 89, nays 0. H.J. 1139."
1996236,2025-05-20,House,18,Explanation of vote. H.J. 1223.
1996236,2025-05-12,House,19,Immediate message. H.J. 1140.
1996236,2025-05-12,Senate,20,"Message from House, with amendment S-3167. S.J. 968."
1996236,2025-05-14,Senate,21,Senate concurred with S-3167. S.J. 1019.
1996236,2025-05-14,Senate,22,"Passed Senate, yeas 45, nays 0. S.J. 1019."
1996236,2025-05-14,Senate,23,Immediate message. S.J. 1021.
1996236,2025-05-14,House,24,Message from Senate. H.J. 1199.
1996236,2025-05-23,Senate,25,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 1050."
1996236,2025-06-06,Senate,26,Signed by Governor. S.J. 1052.
1996493,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 464."
1996493,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 476."
1996493,2025-03-18,Senate,3,"Amendment S-3028 filed, adopted. S.J. 564."
1996493,2025-03-18,Senate,4,"Passed Senate, yeas 48, nays 0. S.J. 564."
1996493,2025-03-18,Senate,5,Immediate message. S.J. 566.
1996493,2025-03-18,House,6,Message from Senate. H.J. 692.
1996493,2025-03-19,House,7,"Read first time, referred to Local Government. H.J. 750."
1996493,2025-03-24,House,8,"Subcommittee: Blom, Determann and McBurney. H.J. 791."
1996493,2025-03-25,House,9,Subcommittee Meeting: 03/27/2025 12:00PM House Lounge 2.
1996493,2025-03-27,House,10,Tabled until future meeting.
1996493,2025-03-31,House,11,Subcommittee Meeting: 03/31/2025 12:30PM House Lounge.
1996493,2025-03-31,House,12,"Subcommittee reassigned: Blom, Latham and McBurney. H.J. 874."
1996493,2025-03-31,House,13,Subcommittee recommends passage.
1996493,2025-04-01,House,14,"Committee report, recommending passage. H.J. 878."
1996493,2025-04-01,House,15,"Committee vote: Yeas, 17. Nays, 3. Excused, 1. H.J. 879."
1996493,2025-04-01,House,16,Placed on calendar. H.J. 879.
1996493,2025-04-10,House,17,Placed on calendar under unfinished business. H.J. 928.
1996493,2025-05-15,House,18,Rereferred to Local Government. H.J. 1222.
1996542,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 464."
1996542,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 476."
1996542,2025-03-25,Senate,3,"Amendment S-3049 filed, adopted. S.J. 632."
1996542,2025-03-25,Senate,4,"Passed Senate, yeas 37, nays 12. S.J. 632."
1996542,2025-03-25,Senate,5,Immediate message. S.J. 636.
1996542,2025-03-25,House,6,Message from Senate. H.J. 810.
1996542,2025-03-26,House,7,"Read first time, referred to Local Government. H.J. 817."
1996542,2025-03-26,House,8,"Subcommittee: Jones, Bloomingdale and Zabner. H.J. 852."
1996542,2025-03-31,House,9,Subcommittee Meeting: 04/01/2025 7:45AM RM 102.
1996542,2025-04-01,House,10,Subcommittee recommends passage.
1996542,2025-04-01,House,11,"Committee report, recommending passage. H.J. 879."
1996542,2025-04-01,House,12,"Committee vote: Yeas, 13. Nays, 7. Excused, 1. H.J. 879."
1996542,2025-04-01,House,13,Placed on calendar. H.J. 879.
1996542,2025-04-10,House,14,Placed on calendar under unfinished business. H.J. 928.
1996542,2025-05-15,House,15,Rereferred to Local Government. H.J. 1222.
1996324,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 464."
1996324,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 477."
1996324,2025-03-11,Senate,3,Referred to Ways and Means. S.J. 480.
1996324,2025-03-18,Senate,4,"Subcommittee: Klimesh, Bisignano, and Dawson. S.J. 567."
1996504,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 464."
1996504,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 467."
1996504,2025-03-11,Senate,3,Referred to Appropriations. S.J. 480.
1996504,2025-03-12,Senate,4,"Subcommittee: Shipley, Guth, and Staed. S.J. 507."
1996504,2025-03-17,Senate,5,Subcommittee Meeting: 03/18/2025 8:30AM Room 217 Conference Room.
1996504,2025-03-18,Senate,6,Subcommittee recommends passage.
1996504,2025-03-25,Senate,7,"Committee report approving bill, renumbered as SF 616. S.J. 640."
1996264,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 465."
1996264,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 477."
1996264,2025-03-11,Senate,3,Referred to Ways and Means. S.J. 480.
1996264,2025-03-17,Senate,4,"Subcommittee: Driscoll, Quirmbach, and Reichman. S.J. 552."
1996361,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 465."
1996361,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 472."
1996361,2025-03-11,Senate,3,Referred to Appropriations. S.J. 480.
1996361,2025-03-12,Senate,4,"Subcommittee: Bousselot, Costello, and Donahue. S.J. 507."
1996361,2025-03-19,Senate,5,Subcommittee Meeting: 03/20/2025 11:00AM Room 217 Conference Room.
1996361,2025-03-20,Senate,6,Subcommittee recommends passage.
1996361,2025-03-24,Senate,7,"Committee report approving bill, renumbered as SF 615. S.J. 621."
1916151,2025-01-13,Senate,1,"Introduced, referred to Health and Human Services. S.J. 35."
1916151,2025-01-16,Senate,2,"Subcommittee: Guth, Donahue, and Pike. S.J. 107."
1916151,2025-01-20,Senate,3,Subcommittee Meeting: 01/22/2025 12:30PM Senate Lounge.
1916151,2025-01-22,Senate,4,Subcommittee recommends passage.
1916151,2025-03-06,Senate,5,"Committee report, recommending passage. S.J. 435."
1916151,2025-03-06,Senate,6,Placed on calendar.
1916151,2025-03-10,Senate,7,Attached to HF 299. S.J. 457.
1916151,2025-04-03,Senate,8,Placed on calendar under unfinished business. S.J. 688.
1916151,2025-04-29,Senate,9,HF 299 substituted. S.J. 920.
1916151,2025-04-29,Senate,10,Withdrawn. S.J. 921.
1924257,2025-01-16,Senate,1,"Introduced, referred to Education. S.J. 105."
1924257,2025-01-28,Senate,2,"Subcommittee: Taylor, Garrett, and Quirmbach. S.J. 151."
1924257,2025-02-03,Senate,3,Subcommittee Meeting: 02/06/2025 11:30AM Room 217 Conference Room.
1924257,2025-02-06,Senate,4,Subcommittee recommends passage.
1996312,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 465."
1996312,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 477."
1996312,2025-03-11,Senate,3,Referred to Ways and Means. S.J. 480.
1996312,2025-03-19,Senate,4,"Subcommittee: Bousselot, Green, and Quirmbach. S.J. 588."
1996312,2025-03-25,Senate,5,Subcommittee Meeting: 03/26/2025 3:00PM Room 315.
1996312,2025-03-26,Senate,6,Subcommittee recommends passage.
1996563,2025-03-10,Senate,1,"Introduced, placed on calendar. S.J. 465."
1996563,2025-03-10,Senate,2,"Committee report, approving bill. S.J. 478."
1996563,2025-03-18,Senate,3,"Passed Senate, yeas 48, nays 0. S.J. 562."
1996563,2025-03-18,Senate,4,Immediate message. S.J. 566.
1996563,2025-03-18,House,5,Message from Senate. H.J. 692.
1996563,2025-03-19,House,6,"Read first time, referred to Local Government. H.J. 724."
1996563,2025-03-24,House,7,"Subcommittee: Jones, Bloomingdale and Wichtendahl. H.J. 791."
1996563,2025-03-26,House,8,Subcommittee Meeting: 03/26/2025 12:30PM House Lounge 2 (Cancelled).
1996607,2025-03-10,Senate,1,"Introduced, referred to Health and Human Services. S.J. 465."
1996607,2025-03-13,Senate,2,"Subcommittee: Klimesh, Costello, and Trone Garriott. S.J. 513."
1999881,2025-03-11,Senate,1,"Introduced, placed on Appropriations calendar. S.J. 490."
1999881,2025-03-11,Senate,2,"Committee report, approving bill. S.J. 493."
1999881,2025-03-11,Senate,3,Fiscal note.
1999881,2025-03-12,Senate,4,"Passed Senate, yeas 48, nays 0. S.J. 496."
1999881,2025-03-12,Senate,5,Immediate message. S.J. 501.
1999881,2025-03-12,House,6,Message from Senate. H.J. 636.
1999881,2025-03-12,House,7,"Read first time, passed on file. H.J. 637."
1999881,2025-03-17,House,8,Amendment H-1106 filed. H.J. 677.
1999881,2025-03-18,House,9,Placed on calendar under unfinished business. H.J. 682.
1999881,2025-03-18,House,10,Substituted for HF 722. H.J. 686.
