bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1948720,3091525,text,26307,text/html,Introduced,https://legiscan.com/IA/text/SF169/id/3091525,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF169.html
1918679,3055672,text,68354,text/html,Introduced,https://legiscan.com/IA/text/SF17/id/3055672,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF17.html
1948954,3091735,text,27844,text/html,Introduced,https://legiscan.com/IA/text/SF170/id/3091735,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF170.html
1949373,3092355,text,45275,text/html,Introduced,https://legiscan.com/IA/text/SF171/id/3092355,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF171.html
1949373,3148736,text,29755,text/html,Enrolled,https://legiscan.com/IA/text/SF171/id/3148736,https://www.legis.iowa.gov/docs/publications/LGE/91/attachments/SF171.html
1949595,3092550,text,81565,text/html,Introduced,https://legiscan.com/IA/text/SF172/id/3092550,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF172.html
1951424,3095233,text,92682,text/html,Introduced,https://legiscan.com/IA/text/SF173/id/3095233,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF173.html
1951584,3095386,text,40881,text/html,Introduced,https://legiscan.com/IA/text/SF174/id/3095386,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF174.html
1951547,3095349,text,102419,text/html,Introduced,https://legiscan.com/IA/text/SF175/id/3095349,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF175.html
1951547,3128886,text,82059,text/html,Amended,https://legiscan.com/IA/text/SF175/id/3128886,https://www.legis.iowa.gov/docs/publications/LGR/91/attachments/SF175.html
1951547,3224228,text,96712,text/html,Enrolled,https://legiscan.com/IA/text/SF175/id/3224228,https://www.legis.iowa.gov/docs/publications/LGE/91/attachments/SF175.html
1951648,3095448,text,30611,text/html,Introduced,https://legiscan.com/IA/text/SF176/id/3095448,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF176.html
1951975,3095832,text,19588,text/html,Introduced,https://legiscan.com/IA/text/SF177/id/3095832,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF177.html
1952160,3096005,text,40158,text/html,Introduced,https://legiscan.com/IA/text/SF178/id/3096005,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF178.html
1951951,3095810,text,41532,text/html,Introduced,https://legiscan.com/IA/text/SF179/id/3095810,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF179.html
1918732,3055720,text,19628,text/html,Introduced,https://legiscan.com/IA/text/SF18/id/3055720,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF18.html
1952246,3096087,text,37270,text/html,Introduced,https://legiscan.com/IA/text/SF180/id/3096087,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF180.html
1951995,3095850,text,117729,text/html,Introduced,https://legiscan.com/IA/text/SF181/id/3095850,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF181.html
1952208,3096050,text,54014,text/html,Introduced,https://legiscan.com/IA/text/SF182/id/3096050,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF182.html
1952557,3096546,text,219530,text/html,Introduced,https://legiscan.com/IA/text/SF183/id/3096546,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF183.html
1952611,3096601,text,64720,text/html,Introduced,https://legiscan.com/IA/text/SF184/id/3096601,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF184.html
1952843,3096829,text,154431,text/html,Introduced,https://legiscan.com/IA/text/SF185/id/3096829,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF185.html
1952791,3096777,text,39965,text/html,Introduced,https://legiscan.com/IA/text/SF186/id/3096777,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF186.html
1952432,3096421,text,90418,text/html,Introduced,https://legiscan.com/IA/text/SF187/id/3096421,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF187.html
1952376,3096364,text,108748,text/html,Introduced,https://legiscan.com/IA/text/SF188/id/3096364,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF188.html
1952315,3096306,text,21126,text/html,Introduced,https://legiscan.com/IA/text/SF189/id/3096306,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF189.html
1918601,3055601,text,38505,text/html,Introduced,https://legiscan.com/IA/text/SF19/id/3055601,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF19.html
1952730,3096718,text,145548,text/html,Introduced,https://legiscan.com/IA/text/SF190/id/3096718,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF190.html
1952673,3096661,text,150571,text/html,Introduced,https://legiscan.com/IA/text/SF191/id/3096661,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF191.html
1952493,3096484,text,23871,text/html,Introduced,https://legiscan.com/IA/text/SF192/id/3096484,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF192.html
1953730,3097913,text,23829,text/html,Introduced,https://legiscan.com/IA/text/SF193/id/3097913,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF193.html
1954452,3098770,text,51156,text/html,Introduced,https://legiscan.com/IA/text/SF194/id/3098770,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF194.html
1954308,3098640,text,27625,text/html,Introduced,https://legiscan.com/IA/text/SF195/id/3098640,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF195.html
1954212,3098554,text,1006210,text/html,Introduced,https://legiscan.com/IA/text/SF196/id/3098554,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF196.html
1954495,3098812,text,61907,text/html,Introduced,https://legiscan.com/IA/text/SF197/id/3098812,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF197.html
1954647,3098951,text,77941,text/html,Introduced,https://legiscan.com/IA/text/SF198/id/3098951,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF198.html
1954599,3098906,text,36583,text/html,Introduced,https://legiscan.com/IA/text/SF199/id/3098906,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF199.html
1916051,3053110,text,35574,text/html,Introduced,https://legiscan.com/IA/text/SF2/id/3053110,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2.html
1918592,3055593,text,70624,text/html,Introduced,https://legiscan.com/IA/text/SF20/id/3055593,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF20.html
1954888,3099180,text,28057,text/html,Introduced,https://legiscan.com/IA/text/SF200/id/3099180,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF200.html
2071066,3305829,text,24779,text/html,Introduced,https://legiscan.com/IA/text/SF2001/id/3305829,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2001.html
2071505,3306256,text,21642,text/html,Introduced,https://legiscan.com/IA/text/SF2002/id/3306256,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2002.html
2071491,3306241,text,44733,text/html,Introduced,https://legiscan.com/IA/text/SF2003/id/3306241,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2003.html
2071251,3306005,text,17417,text/html,Introduced,https://legiscan.com/IA/text/SF2004/id/3306005,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2004.html
2071087,3305848,text,54159,text/html,Introduced,https://legiscan.com/IA/text/SF2005/id/3305848,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2005.html
2071292,3306046,text,31878,text/html,Introduced,https://legiscan.com/IA/text/SF2006/id/3306046,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2006.html
2071105,3305865,text,48115,text/html,Introduced,https://legiscan.com/IA/text/SF2007/id/3305865,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2007.html
2071228,3305984,text,33607,text/html,Introduced,https://legiscan.com/IA/text/SF2008/id/3305984,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2008.html
2071190,3305947,text,62680,text/html,Introduced,https://legiscan.com/IA/text/SF2009/id/3305947,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2009.html
1953985,3098349,text,31282,text/html,Introduced,https://legiscan.com/IA/text/SF201/id/3098349,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF201.html
2071608,3306454,text,49441,text/html,Introduced,https://legiscan.com/IA/text/SF2010/id/3306454,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2010.html
2071882,3306717,text,62124,text/html,Introduced,https://legiscan.com/IA/text/SF2011/id/3306717,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2011.html
2071635,3306480,text,39281,text/html,Introduced,https://legiscan.com/IA/text/SF2012/id/3306480,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2012.html
2071812,3306650,text,17870,text/html,Introduced,https://legiscan.com/IA/text/SF2013/id/3306650,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2013.html
2071869,3306705,text,97278,text/html,Introduced,https://legiscan.com/IA/text/SF2014/id/3306705,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2014.html
2071531,3306379,text,19164,text/html,Introduced,https://legiscan.com/IA/text/SF2015/id/3306379,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2015.html
2071789,3306628,text,10295,text/html,Introduced,https://legiscan.com/IA/text/SF2016/id/3306628,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2016.html
2071841,3306678,text,34471,text/html,Introduced,https://legiscan.com/IA/text/SF2017/id/3306678,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2017.html
2071907,3306741,text,143734,text/html,Introduced,https://legiscan.com/IA/text/SF2018/id/3306741,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2018.html
2071775,3306615,text,19256,text/html,Introduced,https://legiscan.com/IA/text/SF2019/id/3306615,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2019.html
1954551,3098861,text,50830,text/html,Introduced,https://legiscan.com/IA/text/SF202/id/3098861,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF202.html
2071571,3306418,text,42612,text/html,Introduced,https://legiscan.com/IA/text/SF2020/id/3306418,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2020.html
2071704,3306547,text,36274,text/html,Introduced,https://legiscan.com/IA/text/SF2021/id/3306547,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2021.html
2071597,3306443,text,43187,text/html,Introduced,https://legiscan.com/IA/text/SF2022/id/3306443,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2022.html
2071829,3306667,text,12376,text/html,Introduced,https://legiscan.com/IA/text/SF2023/id/3306667,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2023.html
2071896,3306731,text,131195,text/html,Introduced,https://legiscan.com/IA/text/SF2024/id/3306731,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2024.html
2071713,3306556,text,41534,text/html,Introduced,https://legiscan.com/IA/text/SF2025/id/3306556,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2025.html
2071857,3306693,text,22953,text/html,Introduced,https://legiscan.com/IA/text/SF2026/id/3306693,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2026.html
2071802,3306641,text,23292,text/html,Introduced,https://legiscan.com/IA/text/SF2027/id/3306641,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2027.html
2071624,3306470,text,16721,text/html,Introduced,https://legiscan.com/IA/text/SF2028/id/3306470,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2028.html
2071662,3306506,text,35783,text/html,Introduced,https://legiscan.com/IA/text/SF2029/id/3306506,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2029.html
1954356,3098684,text,68462,text/html,Introduced,https://legiscan.com/IA/text/SF203/id/3098684,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF203.html
2071735,3306577,text,153281,text/html,Introduced,https://legiscan.com/IA/text/SF2030/id/3306577,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2030.html
2071759,3306600,text,17308,text/html,Introduced,https://legiscan.com/IA/text/SF2031/id/3306600,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2031.html
2071678,3306521,text,39849,text/html,Introduced,https://legiscan.com/IA/text/SF2032/id/3306521,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2032.html
2071691,3306535,text,98980,text/html,Introduced,https://legiscan.com/IA/text/SF2033/id/3306535,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2033.html
2071556,3306404,text,17233,text/html,Introduced,https://legiscan.com/IA/text/SF2034/id/3306404,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2034.html
2071541,3306388,text,31994,text/html,Introduced,https://legiscan.com/IA/text/SF2035/id/3306388,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2035.html
2072762,3308047,text,29993,text/html,Introduced,https://legiscan.com/IA/text/SF2036/id/3308047,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2036.html
2072634,3307911,text,21512,text/html,Introduced,https://legiscan.com/IA/text/SF2037/id/3307911,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2037.html
2073286,3308608,text,27689,text/html,Introduced,https://legiscan.com/IA/text/SF2038/id/3308608,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2038.html
2073156,3308464,text,16113,text/html,Introduced,https://legiscan.com/IA/text/SF2039/id/3308464,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2039.html
1954072,3098427,text,158578,text/html,Introduced,https://legiscan.com/IA/text/SF204/id/3098427,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF204.html
2072894,3308186,text,29079,text/html,Introduced,https://legiscan.com/IA/text/SF2040/id/3308186,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2040.html
2073090,3308394,text,47266,text/html,Introduced,https://legiscan.com/IA/text/SF2041/id/3308394,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2041.html
2072958,3308251,text,13603,text/html,Introduced,https://legiscan.com/IA/text/SF2042/id/3308251,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2042.html
2073711,3310518,text,37661,text/html,Introduced,https://legiscan.com/IA/text/SF2043/id/3310518,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2043.html
2073920,3310728,text,161891,text/html,Introduced,https://legiscan.com/IA/text/SF2044/id/3310728,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2044.html
2078195,3315189,text,30592,text/html,Introduced,https://legiscan.com/IA/text/SF2045/id/3315189,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2045.html
2077929,3314930,text,189070,text/html,Introduced,https://legiscan.com/IA/text/SF2046/id/3314930,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2046.html
2077839,3314842,text,56946,text/html,Introduced,https://legiscan.com/IA/text/SF2047/id/3314842,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2047.html
2077624,3314630,text,63773,text/html,Introduced,https://legiscan.com/IA/text/SF2048/id/3314630,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2048.html
2080007,3317044,text,34028,text/html,Introduced,https://legiscan.com/IA/text/SF2049/id/3317044,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2049.html
1954260,3098596,text,30450,text/html,Introduced,https://legiscan.com/IA/text/SF205/id/3098596,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF205.html
2079841,3316878,text,27371,text/html,Introduced,https://legiscan.com/IA/text/SF2050/id/3316878,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2050.html
2080235,3317277,text,10780,text/html,Introduced,https://legiscan.com/IA/text/SF2051/id/3317277,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2051.html
2079898,3316935,text,58998,text/html,Introduced,https://legiscan.com/IA/text/SF2052/id/3316935,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2052.html
2080350,3317392,text,56477,text/html,Introduced,https://legiscan.com/IA/text/SF2053/id/3317392,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2053.html
2079784,3316820,text,138451,text/html,Introduced,https://legiscan.com/IA/text/SF2054/id/3316820,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2054.html
2081308,3318439,text,43041,text/html,Introduced,https://legiscan.com/IA/text/SF2055/id/3318439,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2055.html
2080879,3318033,text,24284,text/html,Introduced,https://legiscan.com/IA/text/SF2056/id/3318033,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2056.html
2080792,3317948,text,144046,text/html,Introduced,https://legiscan.com/IA/text/SF2057/id/3317948,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2057.html
2080938,3318089,text,45407,text/html,Introduced,https://legiscan.com/IA/text/SF2058/id/3318089,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2058.html
2082192,3319365,text,23957,text/html,Introduced,https://legiscan.com/IA/text/SF2059/id/3319365,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2059.html
1954404,3098726,text,73824,text/html,Introduced,https://legiscan.com/IA/text/SF206/id/3098726,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF206.html
2082522,3319704,text,121478,text/html,Introduced,https://legiscan.com/IA/text/SF2060/id/3319704,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2060.html
2082713,3319967,text,40067,text/html,Introduced,https://legiscan.com/IA/text/SF2061/id/3319967,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2061.html
2082586,3319840,text,153071,text/html,Introduced,https://legiscan.com/IA/text/SF2062/id/3319840,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2062.html
2083101,3320357,text,43374,text/html,Introduced,https://legiscan.com/IA/text/SF2063/id/3320357,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2063.html
2083229,3320487,text,21676,text/html,Introduced,https://legiscan.com/IA/text/SF2064/id/3320487,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2064.html
2082843,3320098,text,23574,text/html,Introduced,https://legiscan.com/IA/text/SF2065/id/3320098,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2065.html
2082970,3320226,text,42829,text/html,Introduced,https://legiscan.com/IA/text/SF2066/id/3320226,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2066.html
2086832,3324249,text,234731,text/html,Introduced,https://legiscan.com/IA/text/SF2067/id/3324249,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2067.html
2086994,3324410,text,96542,text/html,Introduced,https://legiscan.com/IA/text/SF2068/id/3324410,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2068.html
2088078,3325717,text,229201,text/html,Introduced,https://legiscan.com/IA/text/SF2069/id/3325717,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2069.html
1955214,3099720,text,72656,text/html,Introduced,https://legiscan.com/IA/text/SF207/id/3099720,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF207.html
2088395,3326137,text,31263,text/html,Introduced,https://legiscan.com/IA/text/SF2070/id/3326137,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2070.html
2088755,3326482,text,16529,text/html,Introduced,https://legiscan.com/IA/text/SF2071/id/3326482,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2071.html
2088633,3326367,text,113387,text/html,Introduced,https://legiscan.com/IA/text/SF2072/id/3326367,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2072.html
2088680,3326413,text,66319,text/html,Introduced,https://legiscan.com/IA/text/SF2073/id/3326413,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2073.html
2088245,3325994,text,16377,text/html,Introduced,https://legiscan.com/IA/text/SF2074/id/3325994,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2074.html
2088344,3326087,text,17261,text/html,Introduced,https://legiscan.com/IA/text/SF2075/id/3326087,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2075.html
2088269,3326016,text,30834,text/html,Introduced,https://legiscan.com/IA/text/SF2076/id/3326016,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2076.html
2088414,3326155,text,266771,text/html,Introduced,https://legiscan.com/IA/text/SF2077/id/3326155,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2077.html
2088554,3326293,text,112289,text/html,Introduced,https://legiscan.com/IA/text/SF2078/id/3326293,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2078.html
2088487,3326226,text,30670,text/html,Introduced,https://legiscan.com/IA/text/SF2079/id/3326226,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2079.html
1955306,3099812,text,14205,text/html,Introduced,https://legiscan.com/IA/text/SF208/id/3099812,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF208.html
2088831,3326558,text,26410,text/html,Introduced,https://legiscan.com/IA/text/SF2080/id/3326558,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2080.html
2088508,3326248,text,47577,text/html,Introduced,https://legiscan.com/IA/text/SF2081/id/3326248,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2081.html
2089054,3326903,text,81355,text/html,Introduced,https://legiscan.com/IA/text/SF2082/id/3326903,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2082.html
2089318,3327173,text,111222,text/html,Introduced,https://legiscan.com/IA/text/SF2083/id/3327173,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2083.html
2089118,3326969,text,19182,text/html,Introduced,https://legiscan.com/IA/text/SF2084/id/3326969,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2084.html
2088938,3326787,text,128169,text/html,Introduced,https://legiscan.com/IA/text/SF2085/id/3326787,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2085.html
2090046,3328045,text,62233,text/html,Introduced,https://legiscan.com/IA/text/SF2086/id/3328045,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2086.html
2090353,3328503,text,20080,text/html,Introduced,https://legiscan.com/IA/text/SF2087/id/3328503,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2087.html
2090335,3328486,text,551736,text/html,Introduced,https://legiscan.com/IA/text/SF2088/id/3328486,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2088.html
2090335,3372878,text,475200,text/html,Amended,https://legiscan.com/IA/text/SF2088/id/3372878,https://www.legis.iowa.gov/docs/publications/LGR/91/attachments/SF2088.html
2090625,3328767,text,33396,text/html,Introduced,https://legiscan.com/IA/text/SF2089/id/3328767,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2089.html
1955123,3099631,text,56422,text/html,Introduced,https://legiscan.com/IA/text/SF209/id/3099631,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF209.html
2090312,3328463,text,40163,text/html,Introduced,https://legiscan.com/IA/text/SF2090/id/3328463,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2090.html
2090562,3328703,text,33669,text/html,Introduced,https://legiscan.com/IA/text/SF2091/id/3328703,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2091.html
2090204,3328355,text,94341,text/html,Introduced,https://legiscan.com/IA/text/SF2092/id/3328355,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2092.html
2090644,3328794,text,184162,text/html,Introduced,https://legiscan.com/IA/text/SF2093/id/3328794,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2093.html
2090687,3328834,text,315588,text/html,Introduced,https://legiscan.com/IA/text/SF2094/id/3328834,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2094.html
2090766,3328912,text,43390,text/html,Introduced,https://legiscan.com/IA/text/SF2095/id/3328912,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2095.html
2090520,3328662,text,55021,text/html,Introduced,https://legiscan.com/IA/text/SF2096/id/3328662,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2096.html
2093514,3332298,text,16452,text/html,Introduced,https://legiscan.com/IA/text/SF2097/id/3332298,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2097.html
2093588,3332367,text,699755,text/html,Introduced,https://legiscan.com/IA/text/SF2098/id/3332367,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2098.html
2093604,3332382,text,31095,text/html,Introduced,https://legiscan.com/IA/text/SF2099/id/3332382,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2099.html
1918943,3055920,text,73148,text/html,Introduced,https://legiscan.com/IA/text/SF21/id/3055920,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF21.html
1955398,3099903,text,171668,text/html,Introduced,https://legiscan.com/IA/text/SF210/id/3099903,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF210.html
2093600,3332379,text,21945,text/html,Introduced,https://legiscan.com/IA/text/SF2100/id/3332379,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2100.html
2093456,3332247,text,76251,text/html,Introduced,https://legiscan.com/IA/text/SF2101/id/3332247,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2101.html
2093524,3332306,text,79235,text/html,Introduced,https://legiscan.com/IA/text/SF2102/id/3332306,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2102.html
2093551,3332333,text,17232,text/html,Introduced,https://legiscan.com/IA/text/SF2103/id/3332333,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2103.html
2093533,3332316,text,27688,text/html,Introduced,https://legiscan.com/IA/text/SF2104/id/3332316,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2104.html
2093462,3332252,text,29805,text/html,Introduced,https://legiscan.com/IA/text/SF2105/id/3332252,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2105.html
2093485,3332272,text,110983,text/html,Introduced,https://legiscan.com/IA/text/SF2106/id/3332272,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2106.html
2093490,3332277,text,66246,text/html,Introduced,https://legiscan.com/IA/text/SF2107/id/3332277,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2107.html
2093568,3332349,text,46189,text/html,Introduced,https://legiscan.com/IA/text/SF2108/id/3332349,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2108.html
2093492,3332279,text,17255,text/html,Introduced,https://legiscan.com/IA/text/SF2109/id/3332279,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2109.html
1955490,3099991,text,44343,text/html,Introduced,https://legiscan.com/IA/text/SF211/id/3099991,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF211.html
1955490,543482,supplement,94266,application/pdf,Fiscal Note,https://legiscan.com/IA/supplement/SF211/id/543482,https://www.legis.iowa.gov/docs/publications/FN/1524508.pdf
2093603,3332381,text,184261,text/html,Introduced,https://legiscan.com/IA/text/SF2110/id/3332381,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2110.html
2093472,3332260,text,109128,text/html,Introduced,https://legiscan.com/IA/text/SF2111/id/3332260,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2111.html
2093592,3332371,text,51003,text/html,Introduced,https://legiscan.com/IA/text/SF2112/id/3332371,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2112.html
2093801,3332623,text,11779,text/html,Introduced,https://legiscan.com/IA/text/SF2113/id/3332623,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/SF2113.html
